dx_bin,dy_bin,cnt,bin_p,pass_p,t
"(50, 60]","(-20, -10]",1.0,0.004484304932735426,4.484304932735426e-05,80
"(50, 60]","(-10, 0]",3.0,0.013452914798206279,0.0001345291479820628,80
"(50, 60]","(0, 10]",1.0,0.004484304932735426,4.484304932735426e-05,80
"(50, 60]","(10, 20]",0.0,0.0,0.0,80
"(50, 60]","(20, 30]",0.0,0.0,0.0,80
"(50, 60]","(30, 40]",0.0,0.0,0.0,80
"(60, 70]","(-40, -30]",0.0,0.0,0.0,80
"(60, 70]","(-30, -20]",0.0,0.0,0.0,80
"(60, 70]","(-20, -10]",1.0,0.004484304932735426,4.484304932735426e-05,80
"(60, 70]","(-10, 0]",2.0,0.008968609865470852,8.968609865470852e-05,80
"(60, 70]","(0, 10]",0.0,0.0,0.0,80
"(60, 70]","(10, 20]",0.0,0.0,0.0,80
"(60, 70]","(20, 30]",0.0,0.0,0.0,80
"(60, 70]","(30, 40]",0.0,0.0,0.0,80
"(-10, 0]","(-40, -30]",0.0,0.0,0.0,81
"(-10, 0]","(-30, -20]",0.0,0.0,0.0,81
"(-10, 0]","(-20, -10]",0.0,0.0,0.0,81
"(-10, 0]","(-10, 0]",0.0,0.0,0.0,81
"(-10, 0]","(0, 10]",0.0,0.0,0.0,81
"(-10, 0]","(10, 20]",0.0,0.0,0.0,81
"(-10, 0]","(20, 30]",0.0,0.0,0.0,81
"(-10, 0]","(30, 40]",0.0,0.0,0.0,81
"(0, 10]","(-40, -30]",0.0,0.0,0.0,81
"(0, 10]","(-30, -20]",1.0,0.004464285714285714,4.464285714285714e-05,81
"(0, 10]","(-20, -10]",2.0,0.008928571428571428,8.928571428571429e-05,81
"(0, 10]","(-10, 0]",17.0,0.07589285714285714,0.0007589285714285714,81
"(0, 10]","(0, 10]",8.0,0.03571428571428571,0.00035714285714285714,81
"(0, 10]","(10, 20]",5.0,0.022321428571428572,0.0002232142857142857,81
"(0, 10]","(20, 30]",0.0,0.0,0.0,81
"(0, 10]","(30, 40]",0.0,0.0,0.0,81
"(10, 20]","(-40, -30]",0.0,0.0,0.0,81
"(10, 20]","(-30, -20]",2.0,0.008928571428571428,8.928571428571429e-05,81
"(10, 20]","(-20, -10]",19.0,0.08482142857142858,0.0008482142857142858,81
"(10, 20]","(-10, 0]",27.0,0.12053571428571429,0.0012053571428571428,81
"(10, 20]","(0, 10]",12.0,0.05357142857142857,0.0005357142857142856,81
"(10, 20]","(10, 20]",12.0,0.05357142857142857,0.0005357142857142856,81
"(10, 20]","(20, 30]",0.0,0.0,0.0,81
"(10, 20]","(30, 40]",1.0,0.004464285714285714,4.464285714285714e-05,81
"(20, 30]","(-40, -30]",1.0,0.004464285714285714,4.464285714285714e-05,81
"(20, 30]","(-30, -20]",5.0,0.022321428571428572,0.0002232142857142857,81
"(20, 30]","(-20, -10]",13.0,0.05803571428571429,0.0005803571428571429,81
"(20, 30]","(-10, 0]",24.0,0.10714285714285714,0.0010714285714285713,81
"(20, 30]","(0, 10]",13.0,0.05803571428571429,0.0005803571428571429,81
"(20, 30]","(10, 20]",4.0,0.017857142857142856,0.00017857142857142857,81
"(20, 30]","(20, 30]",3.0,0.013392857142857142,0.0001339285714285714,81
"(20, 30]","(30, 40]",1.0,0.004464285714285714,4.464285714285714e-05,81
"(30, 40]","(-40, -30]",1.0,0.004464285714285714,4.464285714285714e-05,81
"(30, 40]","(-30, -20]",3.0,0.013392857142857142,0.0001339285714285714,81
"(30, 40]","(-20, -10]",4.0,0.017857142857142856,0.00017857142857142857,81
"(30, 40]","(-10, 0]",8.0,0.03571428571428571,0.00035714285714285714,81
"(30, 40]","(0, 10]",3.0,0.013392857142857142,0.0001339285714285714,81
"(30, 40]","(10, 20]",4.0,0.017857142857142856,0.00017857142857142857,81
"(30, 40]","(20, 30]",4.0,0.017857142857142856,0.00017857142857142857,81
"(30, 40]","(30, 40]",1.0,0.004464285714285714,4.464285714285714e-05,81
"(40, 50]","(-40, -30]",0.0,0.0,0.0,81
"(40, 50]","(-30, -20]",0.0,0.0,0.0,81
"(40, 50]","(-20, -10]",2.0,0.008928571428571428,8.928571428571429e-05,81
"(40, 50]","(-10, 0]",4.0,0.017857142857142856,0.00017857142857142857,81
"(40, 50]","(0, 10]",5.0,0.022321428571428572,0.0002232142857142857,81
"(40, 50]","(10, 20]",4.0,0.017857142857142856,0.00017857142857142857,81
"(40, 50]","(20, 30]",3.0,0.013392857142857142,0.0001339285714285714,81
"(40, 50]","(30, 40]",0.0,0.0,0.0,81
"(50, 60]","(-40, -30]",0.0,0.0,0.0,81
"(50, 60]","(-30, -20]",0.0,0.0,0.0,81
"(50, 60]","(-20, -10]",1.0,0.004464285714285714,4.464285714285714e-05,81
"(50, 60]","(-10, 0]",3.0,0.013392857142857142,0.0001339285714285714,81
"(50, 60]","(0, 10]",1.0,0.004464285714285714,4.464285714285714e-05,81
"(50, 60]","(10, 20]",0.0,0.0,0.0,81
"(50, 60]","(20, 30]",0.0,0.0,0.0,81
"(50, 60]","(30, 40]",0.0,0.0,0.0,81
"(60, 70]","(-40, -30]",0.0,0.0,0.0,81
"(60, 70]","(-30, -20]",0.0,0.0,0.0,81
"(60, 70]","(-20, -10]",1.0,0.004464285714285714,4.464285714285714e-05,81
"(60, 70]","(-10, 0]",2.0,0.008928571428571428,8.928571428571429e-05,81
"(60, 70]","(0, 10]",0.0,0.0,0.0,81
"(60, 70]","(10, 20]",0.0,0.0,0.0,81
"(60, 70]","(20, 30]",0.0,0.0,0.0,81
"(60, 70]","(30, 40]",0.0,0.0,0.0,81
"(-10, 0]","(-40, -30]",0.0,0.0,0.0,82
"(-10, 0]","(-30, -20]",0.0,0.0,0.0,82
"(-10, 0]","(-20, -10]",0.0,0.0,0.0,82
"(-10, 0]","(-10, 0]",0.0,0.0,0.0,82
"(-10, 0]","(0, 10]",0.0,0.0,0.0,82
"(-10, 0]","(10, 20]",0.0,0.0,0.0,82
"(-10, 0]","(20, 30]",0.0,0.0,0.0,82
"(-10, 0]","(30, 40]",0.0,0.0,0.0,82
"(0, 10]","(-40, -30]",0.0,0.0,0.0,82
"(0, 10]","(-30, -20]",1.0,0.0044444444444444444,4.4444444444444447e-05,82
"(0, 10]","(-20, -10]",2.0,0.008888888888888889,8.888888888888889e-05,82
"(0, 10]","(-10, 0]",17.0,0.07555555555555556,0.0007555555555555555,82
"(0, 10]","(0, 10]",8.0,0.035555555555555556,0.00035555555555555557,82
"(0, 10]","(10, 20]",5.0,0.022222222222222223,0.00022222222222222223,82
"(0, 10]","(20, 30]",0.0,0.0,0.0,82
"(0, 10]","(30, 40]",0.0,0.0,0.0,82
"(10, 20]","(-40, -30]",0.0,0.0,0.0,82
"(10, 20]","(-30, -20]",2.0,0.008888888888888889,8.888888888888889e-05,82
"(10, 20]","(-20, -10]",19.0,0.08444444444444445,0.0008444444444444444,82
"(10, 20]","(-10, 0]",27.0,0.12,0.0012,82
"(10, 20]","(0, 10]",12.0,0.05333333333333334,0.0005333333333333334,82
"(10, 20]","(10, 20]",12.0,0.05333333333333334,0.0005333333333333334,82
"(10, 20]","(20, 30]",0.0,0.0,0.0,82
"(10, 20]","(30, 40]",1.0,0.0044444444444444444,4.4444444444444447e-05,82
"(20, 30]","(-40, -30]",1.0,0.0044444444444444444,4.4444444444444447e-05,82
"(20, 30]","(-30, -20]",5.0,0.022222222222222223,0.00022222222222222223,82
"(20, 30]","(-20, -10]",13.0,0.057777777777777775,0.0005777777777777778,82
"(20, 30]","(-10, 0]",25.0,0.1111111111111111,0.0011111111111111111,82
"(20, 30]","(0, 10]",13.0,0.057777777777777775,0.0005777777777777778,82
"(20, 30]","(10, 20]",4.0,0.017777777777777778,0.00017777777777777779,82
"(20, 30]","(20, 30]",3.0,0.013333333333333334,0.00013333333333333334,82
"(20, 30]","(30, 40]",1.0,0.0044444444444444444,4.4444444444444447e-05,82
"(30, 40]","(-40, -30]",1.0,0.0044444444444444444,4.4444444444444447e-05,82
"(30, 40]","(-30, -20]",3.0,0.013333333333333334,0.00013333333333333334,82
"(30, 40]","(-20, -10]",4.0,0.017777777777777778,0.00017777777777777779,82
"(30, 40]","(-10, 0]",8.0,0.035555555555555556,0.00035555555555555557,82
"(30, 40]","(0, 10]",3.0,0.013333333333333334,0.00013333333333333334,82
"(30, 40]","(10, 20]",4.0,0.017777777777777778,0.00017777777777777779,82
"(30, 40]","(20, 30]",4.0,0.017777777777777778,0.00017777777777777779,82
"(30, 40]","(30, 40]",1.0,0.0044444444444444444,4.4444444444444447e-05,82
"(40, 50]","(-40, -30]",0.0,0.0,0.0,82
"(40, 50]","(-30, -20]",0.0,0.0,0.0,82
"(40, 50]","(-20, -10]",2.0,0.008888888888888889,8.888888888888889e-05,82
"(40, 50]","(-10, 0]",4.0,0.017777777777777778,0.00017777777777777779,82
"(40, 50]","(0, 10]",5.0,0.022222222222222223,0.00022222222222222223,82
"(40, 50]","(10, 20]",4.0,0.017777777777777778,0.00017777777777777779,82
"(40, 50]","(20, 30]",3.0,0.013333333333333334,0.00013333333333333334,82
"(40, 50]","(30, 40]",0.0,0.0,0.0,82
"(50, 60]","(-40, -30]",0.0,0.0,0.0,82
"(50, 60]","(-30, -20]",0.0,0.0,0.0,82
"(50, 60]","(-20, -10]",1.0,0.0044444444444444444,4.4444444444444447e-05,82
"(50, 60]","(-10, 0]",3.0,0.013333333333333334,0.00013333333333333334,82
"(50, 60]","(0, 10]",1.0,0.0044444444444444444,4.4444444444444447e-05,82
"(50, 60]","(10, 20]",0.0,0.0,0.0,82
"(50, 60]","(20, 30]",0.0,0.0,0.0,82
"(50, 60]","(30, 40]",0.0,0.0,0.0,82
"(60, 70]","(-40, -30]",0.0,0.0,0.0,82
"(60, 70]","(-30, -20]",0.0,0.0,0.0,82
"(60, 70]","(-20, -10]",1.0,0.0044444444444444444,4.4444444444444447e-05,82
"(60, 70]","(-10, 0]",2.0,0.008888888888888889,8.888888888888889e-05,82
"(60, 70]","(0, 10]",0.0,0.0,0.0,82
"(60, 70]","(10, 20]",0.0,0.0,0.0,82
"(60, 70]","(20, 30]",0.0,0.0,0.0,82
"(60, 70]","(30, 40]",0.0,0.0,0.0,82
"(-10, 0]","(-40, -30]",0.0,0.0,0.0,83
"(-10, 0]","(-30, -20]",0.0,0.0,0.0,83
"(-10, 0]","(-20, -10]",0.0,0.0,0.0,83
"(-10, 0]","(-10, 0]",0.0,0.0,0.0,83
"(-10, 0]","(0, 10]",0.0,0.0,0.0,83
"(-10, 0]","(10, 20]",0.0,0.0,0.0,83
"(-10, 0]","(20, 30]",0.0,0.0,0.0,83
"(-10, 0]","(30, 40]",0.0,0.0,0.0,83
"(0, 10]","(-40, -30]",0.0,0.0,0.0,83
"(0, 10]","(-30, -20]",1.0,0.0044444444444444444,4.4444444444444447e-05,83
"(0, 10]","(-20, -10]",2.0,0.008888888888888889,8.888888888888889e-05,83
"(0, 10]","(-10, 0]",17.0,0.07555555555555556,0.0007555555555555555,83
"(0, 10]","(0, 10]",8.0,0.035555555555555556,0.00035555555555555557,83
"(0, 10]","(10, 20]",5.0,0.022222222222222223,0.00022222222222222223,83
"(0, 10]","(20, 30]",0.0,0.0,0.0,83
"(0, 10]","(30, 40]",0.0,0.0,0.0,83
"(10, 20]","(-40, -30]",0.0,0.0,0.0,83
"(10, 20]","(-30, -20]",2.0,0.008888888888888889,8.888888888888889e-05,83
"(10, 20]","(-20, -10]",19.0,0.08444444444444445,0.0008444444444444444,83
"(10, 20]","(-10, 0]",27.0,0.12,0.0012,83
"(10, 20]","(0, 10]",12.0,0.05333333333333334,0.0005333333333333334,83
"(10, 20]","(10, 20]",12.0,0.05333333333333334,0.0005333333333333334,83
"(10, 20]","(20, 30]",0.0,0.0,0.0,83
"(10, 20]","(30, 40]",1.0,0.0044444444444444444,4.4444444444444447e-05,83
"(20, 30]","(-40, -30]",1.0,0.0044444444444444444,4.4444444444444447e-05,83
"(20, 30]","(-30, -20]",5.0,0.022222222222222223,0.00022222222222222223,83
"(20, 30]","(-20, -10]",13.0,0.057777777777777775,0.0005777777777777778,83
"(20, 30]","(-10, 0]",25.0,0.1111111111111111,0.0011111111111111111,83
"(20, 30]","(0, 10]",13.0,0.057777777777777775,0.0005777777777777778,83
"(20, 30]","(10, 20]",4.0,0.017777777777777778,0.00017777777777777779,83
"(20, 30]","(20, 30]",3.0,0.013333333333333334,0.00013333333333333334,83
"(20, 30]","(30, 40]",1.0,0.0044444444444444444,4.4444444444444447e-05,83
"(30, 40]","(-40, -30]",1.0,0.0044444444444444444,4.4444444444444447e-05,83
"(30, 40]","(-30, -20]",3.0,0.013333333333333334,0.00013333333333333334,83
"(30, 40]","(-20, -10]",4.0,0.017777777777777778,0.00017777777777777779,83
"(30, 40]","(-10, 0]",8.0,0.035555555555555556,0.00035555555555555557,83
"(30, 40]","(0, 10]",3.0,0.013333333333333334,0.00013333333333333334,83
"(30, 40]","(10, 20]",4.0,0.017777777777777778,0.00017777777777777779,83
"(30, 40]","(20, 30]",4.0,0.017777777777777778,0.00017777777777777779,83
"(30, 40]","(30, 40]",1.0,0.0044444444444444444,4.4444444444444447e-05,83
"(40, 50]","(-40, -30]",0.0,0.0,0.0,83
"(40, 50]","(-30, -20]",0.0,0.0,0.0,83
"(40, 50]","(-20, -10]",2.0,0.008888888888888889,8.888888888888889e-05,83
"(40, 50]","(-10, 0]",4.0,0.017777777777777778,0.00017777777777777779,83
"(40, 50]","(0, 10]",5.0,0.022222222222222223,0.00022222222222222223,83
"(40, 50]","(10, 20]",4.0,0.017777777777777778,0.00017777777777777779,83
"(40, 50]","(20, 30]",3.0,0.013333333333333334,0.00013333333333333334,83
"(40, 50]","(30, 40]",0.0,0.0,0.0,83
"(50, 60]","(-40, -30]",0.0,0.0,0.0,83
"(50, 60]","(-30, -20]",0.0,0.0,0.0,83
"(50, 60]","(-20, -10]",1.0,0.0044444444444444444,4.4444444444444447e-05,83
"(50, 60]","(-10, 0]",3.0,0.013333333333333334,0.00013333333333333334,83
"(50, 60]","(0, 10]",1.0,0.0044444444444444444,4.4444444444444447e-05,83
"(50, 60]","(10, 20]",0.0,0.0,0.0,83
"(50, 60]","(20, 30]",0.0,0.0,0.0,83
"(50, 60]","(30, 40]",0.0,0.0,0.0,83
"(60, 70]","(-40, -30]",0.0,0.0,0.0,83
"(60, 70]","(-30, -20]",0.0,0.0,0.0,83
"(60, 70]","(-20, -10]",1.0,0.0044444444444444444,4.4444444444444447e-05,83
"(60, 70]","(-10, 0]",2.0,0.008888888888888889,8.888888888888889e-05,83
"(60, 70]","(0, 10]",0.0,0.0,0.0,83
"(60, 70]","(10, 20]",0.0,0.0,0.0,83
"(60, 70]","(20, 30]",0.0,0.0,0.0,83
"(60, 70]","(30, 40]",0.0,0.0,0.0,83
"(-10, 0]","(-40, -30]",0.0,0.0,0.0,84
"(-10, 0]","(-30, -20]",0.0,0.0,0.0,84
"(-10, 0]","(-20, -10]",0.0,0.0,0.0,84
"(-10, 0]","(-10, 0]",0.0,0.0,0.0,84
"(-10, 0]","(0, 10]",0.0,0.0,0.0,84
"(-10, 0]","(10, 20]",0.0,0.0,0.0,84
"(-10, 0]","(20, 30]",0.0,0.0,0.0,84
"(-10, 0]","(30, 40]",0.0,0.0,0.0,84
"(0, 10]","(-40, -30]",0.0,0.0,0.0,84
"(0, 10]","(-30, -20]",1.0,0.0044444444444444444,4.4444444444444447e-05,84
"(0, 10]","(-20, -10]",2.0,0.008888888888888889,8.888888888888889e-05,84
"(0, 10]","(-10, 0]",17.0,0.07555555555555556,0.0007555555555555555,84
"(0, 10]","(0, 10]",8.0,0.035555555555555556,0.00035555555555555557,84
"(0, 10]","(10, 20]",5.0,0.022222222222222223,0.00022222222222222223,84
"(0, 10]","(20, 30]",0.0,0.0,0.0,84
"(0, 10]","(30, 40]",0.0,0.0,0.0,84
"(10, 20]","(-40, -30]",0.0,0.0,0.0,84
"(10, 20]","(-30, -20]",2.0,0.008888888888888889,8.888888888888889e-05,84
"(10, 20]","(-20, -10]",19.0,0.08444444444444445,0.0008444444444444444,84
"(10, 20]","(-10, 0]",27.0,0.12,0.0012,84
"(10, 20]","(0, 10]",12.0,0.05333333333333334,0.0005333333333333334,84
"(10, 20]","(10, 20]",12.0,0.05333333333333334,0.0005333333333333334,84
"(10, 20]","(20, 30]",0.0,0.0,0.0,84
"(10, 20]","(30, 40]",1.0,0.0044444444444444444,4.4444444444444447e-05,84
"(20, 30]","(-40, -30]",1.0,0.0044444444444444444,4.4444444444444447e-05,84
"(20, 30]","(-30, -20]",5.0,0.022222222222222223,0.00022222222222222223,84
"(20, 30]","(-20, -10]",13.0,0.057777777777777775,0.0005777777777777778,84
"(20, 30]","(-10, 0]",25.0,0.1111111111111111,0.0011111111111111111,84
"(20, 30]","(0, 10]",13.0,0.057777777777777775,0.0005777777777777778,84
"(20, 30]","(10, 20]",4.0,0.017777777777777778,0.00017777777777777779,84
"(20, 30]","(20, 30]",3.0,0.013333333333333334,0.00013333333333333334,84
"(20, 30]","(30, 40]",1.0,0.0044444444444444444,4.4444444444444447e-05,84
"(30, 40]","(-40, -30]",1.0,0.0044444444444444444,4.4444444444444447e-05,84
"(30, 40]","(-30, -20]",3.0,0.013333333333333334,0.00013333333333333334,84
"(30, 40]","(-20, -10]",4.0,0.017777777777777778,0.00017777777777777779,84
"(30, 40]","(-10, 0]",8.0,0.035555555555555556,0.00035555555555555557,84
"(30, 40]","(0, 10]",3.0,0.013333333333333334,0.00013333333333333334,84
"(30, 40]","(10, 20]",4.0,0.017777777777777778,0.00017777777777777779,84
"(30, 40]","(20, 30]",4.0,0.017777777777777778,0.00017777777777777779,84
"(30, 40]","(30, 40]",1.0,0.0044444444444444444,4.4444444444444447e-05,84
"(40, 50]","(-40, -30]",0.0,0.0,0.0,84
"(40, 50]","(-30, -20]",0.0,0.0,0.0,84
"(40, 50]","(-20, -10]",2.0,0.008888888888888889,8.888888888888889e-05,84
"(40, 50]","(-10, 0]",4.0,0.017777777777777778,0.00017777777777777779,84
"(40, 50]","(0, 10]",5.0,0.022222222222222223,0.00022222222222222223,84
"(40, 50]","(10, 20]",4.0,0.017777777777777778,0.00017777777777777779,84
"(40, 50]","(20, 30]",3.0,0.013333333333333334,0.00013333333333333334,84
"(40, 50]","(30, 40]",0.0,0.0,0.0,84
"(50, 60]","(-40, -30]",0.0,0.0,0.0,84
"(50, 60]","(-30, -20]",0.0,0.0,0.0,84
"(50, 60]","(-20, -10]",1.0,0.0044444444444444444,4.4444444444444447e-05,84
"(50, 60]","(-10, 0]",3.0,0.013333333333333334,0.00013333333333333334,84
"(50, 60]","(0, 10]",1.0,0.0044444444444444444,4.4444444444444447e-05,84
"(50, 60]","(10, 20]",0.0,0.0,0.0,84
"(50, 60]","(20, 30]",0.0,0.0,0.0,84
"(50, 60]","(30, 40]",0.0,0.0,0.0,84
"(60, 70]","(-40, -30]",0.0,0.0,0.0,84
"(60, 70]","(-30, -20]",0.0,0.0,0.0,84
"(60, 70]","(-20, -10]",1.0,0.0044444444444444444,4.4444444444444447e-05,84
"(60, 70]","(-10, 0]",2.0,0.008888888888888889,8.888888888888889e-05,84
"(60, 70]","(0, 10]",0.0,0.0,0.0,84
"(60, 70]","(10, 20]",0.0,0.0,0.0,84
"(60, 70]","(20, 30]",0.0,0.0,0.0,84
"(60, 70]","(30, 40]",0.0,0.0,0.0,84
"(-10, 0]","(-40, -30]",0.0,0.0,0.0,85
"(-10, 0]","(-30, -20]",0.0,0.0,0.0,85
"(-10, 0]","(-20, -10]",0.0,0.0,0.0,85
"(-10, 0]","(-10, 0]",0.0,0.0,0.0,85
"(-10, 0]","(0, 10]",0.0,0.0,0.0,85
"(-10, 0]","(10, 20]",0.0,0.0,0.0,85
"(-10, 0]","(20, 30]",0.0,0.0,0.0,85
"(-10, 0]","(30, 40]",0.0,0.0,0.0,85
"(0, 10]","(-40, -30]",0.0,0.0,0.0,85
"(0, 10]","(-30, -20]",1.0,0.0044444444444444444,4.4444444444444447e-05,85
"(0, 10]","(-20, -10]",2.0,0.008888888888888889,8.888888888888889e-05,85
"(0, 10]","(-10, 0]",17.0,0.07555555555555556,0.0007555555555555555,85
"(0, 10]","(0, 10]",8.0,0.035555555555555556,0.00035555555555555557,85
"(0, 10]","(10, 20]",5.0,0.022222222222222223,0.00022222222222222223,85
"(0, 10]","(20, 30]",0.0,0.0,0.0,85
"(0, 10]","(30, 40]",0.0,0.0,0.0,85
"(10, 20]","(-40, -30]",0.0,0.0,0.0,85
"(10, 20]","(-30, -20]",2.0,0.008888888888888889,8.888888888888889e-05,85
"(10, 20]","(-20, -10]",19.0,0.08444444444444445,0.0008444444444444444,85
"(10, 20]","(-10, 0]",27.0,0.12,0.0012,85
"(10, 20]","(0, 10]",12.0,0.05333333333333334,0.0005333333333333334,85
"(10, 20]","(10, 20]",12.0,0.05333333333333334,0.0005333333333333334,85
"(10, 20]","(20, 30]",0.0,0.0,0.0,85
"(10, 20]","(30, 40]",1.0,0.0044444444444444444,4.4444444444444447e-05,85
"(20, 30]","(-40, -30]",1.0,0.0044444444444444444,4.4444444444444447e-05,85
"(20, 30]","(-30, -20]",5.0,0.022222222222222223,0.00022222222222222223,85
"(20, 30]","(-20, -10]",13.0,0.057777777777777775,0.0005777777777777778,85
"(20, 30]","(-10, 0]",25.0,0.1111111111111111,0.0011111111111111111,85
"(20, 30]","(0, 10]",13.0,0.057777777777777775,0.0005777777777777778,85
"(20, 30]","(10, 20]",4.0,0.017777777777777778,0.00017777777777777779,85
"(20, 30]","(20, 30]",3.0,0.013333333333333334,0.00013333333333333334,85
"(20, 30]","(30, 40]",1.0,0.0044444444444444444,4.4444444444444447e-05,85
"(30, 40]","(-40, -30]",1.0,0.0044444444444444444,4.4444444444444447e-05,85
"(30, 40]","(-30, -20]",3.0,0.013333333333333334,0.00013333333333333334,85
"(30, 40]","(-20, -10]",4.0,0.017777777777777778,0.00017777777777777779,85
"(30, 40]","(-10, 0]",8.0,0.035555555555555556,0.00035555555555555557,85
"(30, 40]","(0, 10]",3.0,0.013333333333333334,0.00013333333333333334,85
"(30, 40]","(10, 20]",4.0,0.017777777777777778,0.00017777777777777779,85
"(30, 40]","(20, 30]",4.0,0.017777777777777778,0.00017777777777777779,85
"(30, 40]","(30, 40]",1.0,0.0044444444444444444,4.4444444444444447e-05,85
"(40, 50]","(-40, -30]",0.0,0.0,0.0,85
"(40, 50]","(-30, -20]",0.0,0.0,0.0,85
"(40, 50]","(-20, -10]",2.0,0.008888888888888889,8.888888888888889e-05,85
"(40, 50]","(-10, 0]",4.0,0.017777777777777778,0.00017777777777777779,85
"(40, 50]","(0, 10]",5.0,0.022222222222222223,0.00022222222222222223,85
"(40, 50]","(10, 20]",4.0,0.017777777777777778,0.00017777777777777779,85
"(40, 50]","(20, 30]",3.0,0.013333333333333334,0.00013333333333333334,85
"(40, 50]","(30, 40]",0.0,0.0,0.0,85
"(50, 60]","(-40, -30]",0.0,0.0,0.0,85
"(50, 60]","(-30, -20]",0.0,0.0,0.0,85
"(50, 60]","(-20, -10]",1.0,0.0044444444444444444,4.4444444444444447e-05,85
"(50, 60]","(-10, 0]",3.0,0.013333333333333334,0.00013333333333333334,85
"(50, 60]","(0, 10]",1.0,0.0044444444444444444,4.4444444444444447e-05,85
"(50, 60]","(10, 20]",0.0,0.0,0.0,85
"(50, 60]","(20, 30]",0.0,0.0,0.0,85
"(50, 60]","(30, 40]",0.0,0.0,0.0,85
"(60, 70]","(-40, -30]",0.0,0.0,0.0,85
"(60, 70]","(-30, -20]",0.0,0.0,0.0,85
"(60, 70]","(-20, -10]",1.0,0.0044444444444444444,4.4444444444444447e-05,85
"(60, 70]","(-10, 0]",2.0,0.008888888888888889,8.888888888888889e-05,85
"(60, 70]","(0, 10]",0.0,0.0,0.0,85
"(60, 70]","(10, 20]",0.0,0.0,0.0,85
"(60, 70]","(20, 30]",0.0,0.0,0.0,85
"(60, 70]","(30, 40]",0.0,0.0,0.0,85
"(-10, 0]","(-40, -30]",0.0,0.0,0.0,86
"(-10, 0]","(-30, -20]",0.0,0.0,0.0,86
"(-10, 0]","(-20, -10]",0.0,0.0,0.0,86
"(-10, 0]","(-10, 0]",0.0,0.0,0.0,86
"(-10, 0]","(0, 10]",0.0,0.0,0.0,86
"(-10, 0]","(10, 20]",0.0,0.0,0.0,86
"(-10, 0]","(20, 30]",0.0,0.0,0.0,86
"(-10, 0]","(30, 40]",0.0,0.0,0.0,86
"(0, 10]","(-40, -30]",0.0,0.0,0.0,86
"(0, 10]","(-30, -20]",1.0,0.004405286343612335,4.405286343612335e-05,86
"(0, 10]","(-20, -10]",2.0,0.00881057268722467,8.81057268722467e-05,86
"(0, 10]","(-10, 0]",17.0,0.07488986784140969,0.0007488986784140969,86
"(0, 10]","(0, 10]",8.0,0.03524229074889868,0.0003524229074889868,86
"(0, 10]","(10, 20]",5.0,0.022026431718061675,0.00022026431718061675,86
"(0, 10]","(20, 30]",0.0,0.0,0.0,86
"(0, 10]","(30, 40]",0.0,0.0,0.0,86
"(10, 20]","(-40, -30]",0.0,0.0,0.0,86
"(10, 20]","(-30, -20]",2.0,0.00881057268722467,8.81057268722467e-05,86
"(10, 20]","(-20, -10]",19.0,0.08370044052863436,0.0008370044052863436,86
"(10, 20]","(-10, 0]",28.0,0.12334801762114538,0.0012334801762114538,86
"(10, 20]","(0, 10]",13.0,0.05726872246696035,0.0005726872246696036,86
"(10, 20]","(10, 20]",12.0,0.05286343612334802,0.0005286343612334802,86
"(10, 20]","(20, 30]",0.0,0.0,0.0,86
"(10, 20]","(30, 40]",1.0,0.004405286343612335,4.405286343612335e-05,86
"(20, 30]","(-40, -30]",1.0,0.004405286343612335,4.405286343612335e-05,86
"(20, 30]","(-30, -20]",5.0,0.022026431718061675,0.00022026431718061675,86
"(20, 30]","(-20, -10]",13.0,0.05726872246696035,0.0005726872246696036,86
"(20, 30]","(-10, 0]",25.0,0.11013215859030837,0.0011013215859030836,86
"(20, 30]","(0, 10]",13.0,0.05726872246696035,0.0005726872246696036,86
"(20, 30]","(10, 20]",4.0,0.01762114537444934,0.0001762114537444934,86
"(20, 30]","(20, 30]",3.0,0.013215859030837005,0.00013215859030837006,86
"(20, 30]","(30, 40]",1.0,0.004405286343612335,4.405286343612335e-05,86
"(30, 40]","(-40, -30]",1.0,0.004405286343612335,4.405286343612335e-05,86
"(30, 40]","(-30, -20]",3.0,0.013215859030837005,0.00013215859030837006,86
"(30, 40]","(-20, -10]",4.0,0.01762114537444934,0.0001762114537444934,86
"(30, 40]","(-10, 0]",8.0,0.03524229074889868,0.0003524229074889868,86
"(30, 40]","(0, 10]",3.0,0.013215859030837005,0.00013215859030837006,86
"(30, 40]","(10, 20]",4.0,0.01762114537444934,0.0001762114537444934,86
"(30, 40]","(20, 30]",4.0,0.01762114537444934,0.0001762114537444934,86
"(30, 40]","(30, 40]",1.0,0.004405286343612335,4.405286343612335e-05,86
"(40, 50]","(-40, -30]",0.0,0.0,0.0,86
"(40, 50]","(-30, -20]",0.0,0.0,0.0,86
"(40, 50]","(-20, -10]",2.0,0.00881057268722467,8.81057268722467e-05,86
"(40, 50]","(-10, 0]",4.0,0.01762114537444934,0.0001762114537444934,86
"(40, 50]","(0, 10]",5.0,0.022026431718061675,0.00022026431718061675,86
"(40, 50]","(10, 20]",4.0,0.01762114537444934,0.0001762114537444934,86
"(40, 50]","(20, 30]",3.0,0.013215859030837005,0.00013215859030837006,86
"(40, 50]","(30, 40]",0.0,0.0,0.0,86
"(50, 60]","(-40, -30]",0.0,0.0,0.0,86
"(50, 60]","(-30, -20]",0.0,0.0,0.0,86
"(50, 60]","(-20, -10]",1.0,0.004405286343612335,4.405286343612335e-05,86
